,0,1,2,3
643,65.0,4.0,0.2549482,0.1192819
644,65.0,5.0,-0.9284112,-1.104261
645,65.0,6.0,-0.1346348,0.5341791
646,65.0,7.0,0.4486474,1.608888
647,65.0,8.0,-0.5673625,-2.705442
648,65.0,9.0,0.5566354,0.3581157
649,65.0,10.0,0.5457277,-0.1588266
650,66.0,1.0,-1.276205,-2.63712
651,66.0,2.0,0.3802429,1.930348
652,66.0,3.0,-0.4719372,-1.524975
653,66.0,4.0,0.1339759,-1.857387
654,66.0,5.0,0.3012415,-0.3952781
655,66.0,6.0,0.2892204,0.0674402
656,66.0,7.0,-0.9101849,-2.450623
657,66.0,8.0,0.4789195,0.0783564
658,66.0,9.0,-0.2173619,-1.134714
659,66.0,10.0,-0.4335834,-2.602576
660,67.0,1.0,-1.746627,-1.556566
661,67.0,2.0,-0.2461215,0.4684856
662,67.0,3.0,0.6478384,2.154312
663,67.0,4.0,-0.6014463,0.6292101
664,67.0,5.0,-0.0820355,0.6818564
665,67.0,6.0,0.0722168,3.289532
666,67.0,7.0,0.336309,2.045677
667,67.0,8.0,-1.220219,3.693871
668,67.0,9.0,0.6756133,0.8521259
669,67.0,10.0,-1.442097,-1.00193
670,68.0,1.0,1.670991,0.100397
671,68.0,2.0,0.0335964,-1.760578
672,68.0,3.0,2.005924,-0.7875214
673,68.0,4.0,1.365976,-0.6309421
674,68.0,5.0,1.387996,1.324375
675,68.0,6.0,1.447517,0.9915884
676,68.0,7.0,2.210074,2.969625
677,68.0,8.0,1.92698,0.5908512
678,68.0,9.0,1.627984,0.8709837
679,68.0,10.0,1.04416,-0.6319273
680,69.0,1.0,-0.0124644,1.419468
681,69.0,2.0,1.030046,0.6109844
682,69.0,3.0,-0.5636157,-0.3836077
683,69.0,4.0,0.0282581,0.1377721
684,69.0,5.0,-0.2643643,2.553824
685,69.0,6.0,0.0057051,-1.07576
686,69.0,7.0,0.4353822,3.140088
687,69.0,8.0,0.2053966,1.170084
688,69.0,9.0,-0.3652686,0.3928741
689,69.0,10.0,-0.0470572,0.9432311
690,70.0,1.0,0.662173,0.691067
691,70.0,2.0,0.0287157,0.9367777
692,70.0,3.0,0.0919333,4.407112
693,70.0,4.0,0.6123652,0.1652073
694,70.0,5.0,0.9550495,1.434304
695,70.0,6.0,0.2893381,-0.1547853
696,70.0,7.0,-1.567039,2.306578
697,70.0,8.0,1.311026,3.289917
698,70.0,9.0,0.3497968,1.474192
699,70.0,10.0,-0.4420402,0.3080444
700,71.0,1.0,-0.7991003,1.022175
701,71.0,2.0,-0.5328414,-0.8583595
702,71.0,3.0,-1.312079,1.143468
703,71.0,4.0,-1.304409,-2.393357
704,71.0,5.0,-0.1132078,-0.2235197
705,71.0,6.0,-0.2002916,0.460861
706,71.0,7.0,-0.966539,-0.6213126
707,71.0,8.0,-1.701905,0.1049957
708,71.0,9.0,-2.362988,-2.286353
709,71.0,10.0,-0.1560949,-0.6161904
710,72.0,1.0,-1.759597,-2.54192
711,72.0,2.0,-1.570932,-2.757867
712,72.0,3.0,-0.3251486,-3.74301
713,72.0,4.0,-1.264545,-3.548995
714,72.0,5.0,-0.7891811,0.8878638
715,72.0,6.0,-0.8644689,-0.6600763
716,72.0,7.0,-0.7237157,-4.057347
717,72.0,8.0,-1.018566,-3.456203
718,72.0,9.0,-1.069755,-2.529535
719,72.0,10.0,0.8272165,-2.611904
720,73.0,1.0,-0.3610777,0.8627242
721,73.0,2.0,-2.044819,0.1477814
722,73.0,3.0,-1.189291,0.505493
723,73.0,4.0,-0.2003012,0.3545881
724,73.0,5.0,-1.717357,-1.545984
725,73.0,6.0,-1.381707,-1.255205
726,73.0,7.0,-1.648393,0.5353007
727,73.0,8.0,-1.14658,-2.670967
728,73.0,9.0,-1.570629,1.950688
729,73.0,10.0,-1.459593,2.579752
730,74.0,1.0,0.2983489,0.5581883
731,74.0,2.0,-0.5395431,3.039327
732,74.0,3.0,0.2994908,1.497299
733,74.0,4.0,-0.8069515,0.947127
734,74.0,5.0,-0.7145913,1.403247
735,74.0,6.0,0.4835035,1.135937
736,74.0,7.0,0.3220123,3.149889
737,74.0,8.0,-0.5779068,2.90988
738,74.0,9.0,0.4638343,3.072803
739,74.0,10.0,0.2621138,1.923369
740,75.0,1.0,0.3848984,0.5701465
741,75.0,2.0,1.545214,0.6877246
742,75.0,3.0,-0.8788593,0.0956231
743,75.0,4.0,0.932452,1.014515
744,75.0,5.0,0.2293503,-1.113819
745,75.0,6.0,0.5246851,1.852423
746,75.0,7.0,-0.3868059,0.1628141
747,75.0,8.0,-0.1423754,-4.996533
748,75.0,9.0,-0.1445253,-1.929576
749,75.0,10.0,0.2055996,-1.239898
750,76.0,1.0,-0.0543353,2.582696
751,76.0,2.0,-0.7466006,-0.0700716
752,76.0,3.0,-0.2443508,2.729753
753,76.0,4.0,-0.6737047,-3.573879
754,76.0,5.0,-1.266468,2.062438
755,76.0,6.0,0.3490027,2.534081
756,76.0,7.0,0.4766811,0.588997
757,76.0,8.0,-1.146015,-2.122133
758,76.0,9.0,0.3727362,2.651158
759,76.0,10.0,-0.9754266,1.534763
760,77.0,1.0,0.4448988,-0.2193734
761,77.0,2.0,-0.1803424,0.9482737
762,77.0,3.0,-0.803889,-0.6683654
763,77.0,4.0,-1.172673,0.0351796
764,77.0,5.0,0.1531071,-0.377766
765,77.0,6.0,1.213774,1.157787
766,77.0,7.0,-0.7639153,-0.2762698
767,77.0,8.0,-0.3890682,-3.896112
768,77.0,9.0,0.2032362,0.4628553
769,77.0,10.0,-1.682079,-1.606341
770,78.0,1.0,0.3725399,4.729499
771,78.0,2.0,0.268485,4.462913
772,78.0,3.0,-0.2863291,4.527299
773,78.0,4.0,-0.4285598,3.15636
774,78.0,5.0,0.1662205,6.15921
775,78.0,6.0,-0.1146359,4.265123
776,78.0,7.0,-0.9870021,4.135365
777,78.0,8.0,-0.8400126,1.920976
778,78.0,9.0,-0.683973,3.567228
779,78.0,10.0,0.0656645,5.654191
780,79.0,1.0,0.1833397,-2.728171
781,79.0,2.0,-0.955341,-1.3267
782,79.0,3.0,-1.224389,-3.134072
783,79.0,4.0,-0.7033014,-0.9321624
784,79.0,5.0,-1.204872,-2.657676
785,79.0,6.0,0.2990843,-2.506747
786,79.0,7.0,-1.28442,-1.761684
787,79.0,8.0,-0.05433,-0.0101
788,79.0,9.0,-0.3129859,-4.19744
789,79.0,10.0,-0.48162,-1.850879
790,80.0,1.0,0.3709864,0.2072858
791,80.0,2.0,-0.8601138,0.6410634
792,80.0,3.0,-0.3298343,-0.1312528
793,80.0,4.0,0.3098594,0.3753572
794,80.0,5.0,-0.8402381,-1.692083
795,80.0,6.0,-1.089901,-0.9368669
796,80.0,7.0,-0.4766479,-0.3077386
797,80.0,8.0,-1.085312,-0.817827
798,80.0,9.0,-0.0769635,-1.277251
799,80.0,10.0,-0.4160216,-0.9232594
800,81.0,1.0,-0.5272707,2.492023
801,81.0,2.0,0.9265733,2.790575
802,81.0,3.0,0.8395156,2.917142
803,81.0,4.0,0.997837,3.821295
804,81.0,5.0,-0.2418556,2.769039
805,81.0,6.0,1.10829,4.222867
806,81.0,7.0,-0.5968684,4.107396
807,81.0,8.0,0.7612233,2.035242
808,81.0,9.0,0.0729438,0.7496958
809,81.0,10.0,0.6534098,3.831431
810,82.0,1.0,-0.5755852,0.7773246
811,82.0,2.0,-0.9763342,3.374248
812,82.0,3.0,-1.928036,-1.315026
813,82.0,4.0,-3.154886,0.5804853
814,82.0,5.0,-1.422153,-0.2064837
815,82.0,6.0,-2.059228,-1.144735
816,82.0,7.0,-3.225644,-1.548839
817,82.0,8.0,-1.344668,2.167114
818,82.0,9.0,-2.249151,-2.55973
819,82.0,10.0,-1.133575,0.9506042
820,83.0,1.0,-1.210145,0.00427
821,83.0,2.0,-0.4756099,0.6423019
822,83.0,3.0,-0.7874444,1.157616
823,83.0,4.0,-0.6038613,1.552962
824,83.0,5.0,-1.016748,-1.954607
825,83.0,6.0,-0.7537422,-0.9986326
826,83.0,7.0,-0.7994386,-0.5780545
827,83.0,8.0,-0.8198663,-1.195533
828,83.0,9.0,-0.7091545,-1.349308
829,83.0,10.0,-1.420908,-3.080597
830,84.0,1.0,0.7461836,-0.0254735
831,84.0,2.0,-0.4304503,2.27268
832,84.0,3.0,1.035587,0.5626667
833,84.0,4.0,0.6368332,0.2364947
834,84.0,5.0,1.223844,1.341512
835,84.0,6.0,1.359299,1.367263
836,84.0,7.0,-0.0167454,0.5935086
837,84.0,8.0,-0.8196754,-1.457118
838,84.0,9.0,1.410377,2.993989
839,84.0,10.0,0.5997642,0.9570292
840,85.0,1.0,1.628572,-1.35826
841,85.0,2.0,2.052706,-0.4462183
842,85.0,3.0,0.215812,-1.890946
843,85.0,4.0,0.6963931,-0.88616
844,85.0,5.0,0.818251,-2.13424
845,85.0,6.0,-0.1413346,-3.322396
846,85.0,7.0,0.2018216,-0.8162438
847,85.0,8.0,-0.1636942,-0.7240803
848,85.0,9.0,-0.4798506,-4.181
849,85.0,10.0,-0.1174669,-0.5232955
850,86.0,1.0,-0.6495263,-0.6829134
851,86.0,2.0,-1.895121,-5.51412
852,86.0,3.0,-0.1903552,0.9088601
853,86.0,4.0,-0.6449907,-6.215881
854,86.0,5.0,-1.662863,-1.023716
855,86.0,6.0,-0.1996787,-3.340915
856,86.0,7.0,-2.122803,-2.146306
857,86.0,8.0,-0.7962283,-1.637065
858,86.0,9.0,-1.01159,-2.681375
859,86.0,10.0,-0.7748188,-2.316792
860,87.0,1.0,0.8127542,-0.5909941
861,87.0,2.0,-0.7785764,-3.736
862,87.0,3.0,-0.7024275,-3.593106
863,87.0,4.0,0.9921172,-1.198709
864,87.0,5.0,0.7975324,0.2150961
865,87.0,6.0,0.250467,0.2749398
866,87.0,7.0,0.4358244,-2.918331
867,87.0,8.0,0.065637,-0.7143529
868,87.0,9.0,0.1993551,-0.7192752
869,87.0,10.0,-0.3692175,-0.681936
870,88.0,1.0,3.332827,3.641891
871,88.0,2.0,3.247604,6.263003
872,88.0,3.0,2.340322,2.254026
873,88.0,4.0,2.626786,1.581534
874,88.0,5.0,3.280261,2.549119
875,88.0,6.0,1.760448,1.061697
876,88.0,7.0,3.55281,4.356301
877,88.0,8.0,2.727623,3.949953
878,88.0,9.0,1.983919,1.001524
879,88.0,10.0,1.07229,-0.5318067
880,89.0,1.0,1.526344,3.851074
881,89.0,2.0,0.343597,-1.085497
882,89.0,3.0,1.676662,2.201779
883,89.0,4.0,0.634718,1.480652
884,89.0,5.0,0.4231488,-0.1160433
885,89.0,6.0,2.03657,1.501163
886,89.0,7.0,-0.003951,-1.335885
887,89.0,8.0,0.8643371,-1.829961
888,89.0,9.0,0.9630698,0.2187398
889,89.0,10.0,1.229657,2.195579
890,90.0,1.0,0.6774948,0.13387
891,90.0,2.0,1.54678,-2.665641
892,90.0,3.0,-0.1487001,-2.904281
893,90.0,4.0,1.527219,0.713655
894,90.0,5.0,0.5745606,-1.754661
895,90.0,6.0,-0.1216967,-2.595916
896,90.0,7.0,-0.086078,-3.479263
897,90.0,8.0,1.573822,-2.001506
898,90.0,9.0,0.8749673,-1.962126
899,90.0,10.0,1.32782,-0.7756476
900,91.0,1.0,0.5364156,0.5309559
901,91.0,2.0,1.044684,-0.9052037
902,91.0,3.0,-0.272637,-1.981785
903,91.0,4.0,-0.4093122,-0.6303263
904,91.0,5.0,0.7212245,-1.268853
905,91.0,6.0,0.3781427,1.119254
906,91.0,7.0,-0.1825575,-1.728389
907,91.0,8.0,-0.1777665,0.3995577
908,91.0,9.0,0.3727928,1.961935
909,91.0,10.0,-0.3966752,-3.982467
910,92.0,1.0,0.7738721,-1.140398
911,92.0,2.0,-1.888295,-4.964508
912,92.0,3.0,-1.296459,-4.149817
913,92.0,4.0,-2.039593,-3.451557
914,92.0,5.0,-0.9700022,-4.489924
915,92.0,6.0,-0.004035,0.5129095
916,92.0,7.0,0.1486926,-0.207259
917,92.0,8.0,-1.804143,-3.883155
918,92.0,9.0,-0.1051963,-2.852115
919,92.0,10.0,-0.3828316,-1.544678
920,93.0,1.0,-0.6516115,1.896614
921,93.0,2.0,-1.112646,-2.311133
922,93.0,3.0,-0.9352806,0.3627226
923,93.0,4.0,-0.8951915,-2.572836
924,93.0,5.0,-0.4816938,-0.0324859
925,93.0,6.0,0.7686692,3.784502
926,93.0,7.0,-0.7999012,1.112347
927,93.0,8.0,0.8176185,1.476878
928,93.0,9.0,-0.9369711,-2.300562
929,93.0,10.0,0.6676452,0.1401932
930,94.0,1.0,1.214736,1.410911
931,94.0,2.0,-0.8337653,0.0307171
932,94.0,3.0,0.5541754,-1.674761
933,94.0,4.0,1.270796,2.27291
934,94.0,5.0,-0.2061931,-0.7724628
935,94.0,6.0,0.0866545,1.231509
936,94.0,7.0,-0.2551947,-2.274495
937,94.0,8.0,-0.6307989,-1.513553
938,94.0,9.0,0.4124774,-1.254067
939,94.0,10.0,-1.012987,-2.406973
940,95.0,1.0,1.032044,3.514778
941,95.0,2.0,0.2490372,1.534935
942,95.0,3.0,0.2588367,2.071565
943,95.0,4.0,0.1169671,1.840981
944,95.0,5.0,-0.0244914,1.781758
945,95.0,6.0,0.9549935,3.5147
946,95.0,7.0,1.364106,3.127855
947,95.0,8.0,0.9321354,1.757664
948,95.0,9.0,0.2904355,2.301433
949,95.0,10.0,0.8085022,2.11163
950,96.0,1.0,1.114837,-0.7178155
951,96.0,2.0,-1.267564,-2.741404
952,96.0,3.0,-1.085746,-4.827821
953,96.0,4.0,-0.8708308,-3.71345
954,96.0,5.0,-0.489081,-1.264031
955,96.0,6.0,-0.7432358,-1.651288
956,96.0,7.0,-0.9332526,-3.7981
957,96.0,8.0,-0.9088738,-2.490584
958,96.0,9.0,-0.4789856,0.1301999
959,96.0,10.0,-0.2546913,-1.527178
960,97.0,1.0,0.0533133,3.440775
961,97.0,2.0,1.744777,4.877036
962,97.0,3.0,1.402804,6.417698
963,97.0,4.0,1.641241,4.237218
964,97.0,5.0,1.281364,5.909176
965,97.0,6.0,1.03682,4.032018
966,97.0,7.0,-0.0996061,5.693103
967,97.0,8.0,1.348916,3.032289
968,97.0,9.0,-0.3237499,4.656998
969,97.0,10.0,0.1847036,2.368484
970,98.0,1.0,-0.6517955,-1.866707
971,98.0,2.0,-0.0171172,-2.659516
972,98.0,3.0,-0.7687393,0.3396965
973,98.0,4.0,-0.6190444,-0.5611658
974,98.0,5.0,-0.9726762,-0.0161824
975,98.0,6.0,-1.63478,-2.613414
976,98.0,7.0,-0.7557085,0.7616437
977,98.0,8.0,-0.4223914,-1.580691
978,98.0,9.0,0.3260078,1.707461
979,98.0,10.0,0.3354938,0.9962233
980,99.0,1.0,-1.027093,-1.58087
981,99.0,2.0,0.4703917,-1.370057
982,99.0,3.0,-0.820445,-0.7738686
983,99.0,4.0,-0.7226994,-4.449502
984,99.0,5.0,-1.430104,-1.259469
985,99.0,6.0,-1.270371,-3.569478
986,99.0,7.0,-0.4025181,-2.638689
987,99.0,8.0,-1.261932,-3.126859
988,99.0,9.0,-1.126017,-1.884274
989,99.0,10.0,-0.6694252,-4.541583
990,100.0,1.0,-0.30744,1.02539
991,100.0,2.0,-0.6012539,-0.335935
992,100.0,3.0,-0.435059,0.5852526
993,100.0,4.0,-1.806088,-0.6447401
994,100.0,5.0,0.1366319,1.9103
995,100.0,6.0,-2.050971,1.091531
996,100.0,7.0,0.435282,1.132483
997,100.0,8.0,0.3822627,1.328956
998,100.0,9.0,-0.1652966,0.3171474
999,100.0,10.0,0.2587045,1.497525
1000,101.0,1.0,-0.2273589,-1.063786
1001,101.0,2.0,-1.185664,0.6527855
1002,101.0,3.0,0.400003,1.310241
1003,101.0,4.0,0.7594776,0.7713131
1004,101.0,5.0,-0.8813154,-0.9125404
1005,101.0,6.0,-1.127854,-0.3648072
1006,101.0,7.0,-1.895109,-1.2161
1007,101.0,8.0,-1.669487,-0.5815258
1008,101.0,9.0,-1.891508,-1.104043
1009,101.0,10.0,-1.055494,0.1329769
1010,102.0,1.0,-1.723715,0.664099
1011,102.0,2.0,-3.010109,-1.279886
1012,102.0,3.0,-1.525109,0.3261039
1013,102.0,4.0,-1.146745,0.6388897
1014,102.0,5.0,-1.600002,0.3282819
1015,102.0,6.0,-3.072865,0.1835895
1016,102.0,7.0,-2.617226,-1.256764
1017,102.0,8.0,-2.208615,-2.902243
1018,102.0,9.0,-1.264346,-2.840227
1019,102.0,10.0,-1.449807,-0.6277186
1020,103.0,1.0,0.3226332,0.4997346
1021,103.0,2.0,-0.076093,0.5681773
1022,103.0,3.0,-1.894362,0.8960136
1023,103.0,4.0,0.0410097,1.833357
1024,103.0,5.0,-0.2243991,0.044889
1025,103.0,6.0,-0.9386661,-0.0806124
1026,103.0,7.0,-0.2758278,1.382825
1027,103.0,8.0,-1.135128,0.076048
1028,103.0,9.0,-0.3520421,1.571149
1029,103.0,10.0,0.7385342,1.755647
1030,104.0,1.0,1.256971,0.648344
1031,104.0,2.0,0.8465124,0.8998452
1032,104.0,3.0,1.27114,2.468534
1033,104.0,4.0,0.1194901,-1.80525
1034,104.0,5.0,1.978375,2.43786
1035,104.0,6.0,1.086473,0.8904172
1036,104.0,7.0,0.6335369,-0.0536024
1037,104.0,8.0,1.852129,2.068656
1038,104.0,9.0,1.153308,2.812323
1039,104.0,10.0,0.7714425,2.740011
1040,105.0,1.0,-2.042488,-1.369616
1041,105.0,2.0,0.3178222,0.4381413
1042,105.0,3.0,-0.600008,1.47808
1043,105.0,4.0,-1.314453,-2.10709
1044,105.0,5.0,-0.6073269,-1.32969
1045,105.0,6.0,-0.120853,0.8055446
1046,105.0,7.0,0.0065417,1.450818
1047,105.0,8.0,0.0155846,-2.299504
1048,105.0,9.0,-0.1486192,1.961463
1049,105.0,10.0,0.5344943,0.2794205
1050,106.0,1.0,-1.169599,-2.828606
1051,106.0,2.0,-1.849769,-3.345207
1052,106.0,3.0,-1.218134,-1.553143
1053,106.0,4.0,-1.33059,-2.381288
1054,106.0,5.0,-0.8316581,-3.005554
1055,106.0,6.0,-0.4472938,-3.395564
1056,106.0,7.0,-0.9147623,0.1233101
1057,106.0,8.0,-1.556795,-2.780197
1058,106.0,9.0,-1.420463,-4.245845
1059,106.0,10.0,-2.549732,-6.574844
1060,107.0,1.0,0.7972398,-0.6703857
1061,107.0,2.0,1.013986,2.205157
1062,107.0,3.0,1.280889,4.960197
1063,107.0,4.0,1.94929,4.616246
1064,107.0,5.0,0.6728333,1.599389
1065,107.0,6.0,1.326033,2.621707
1066,107.0,7.0,1.640348,-0.0979825
1067,107.0,8.0,-0.0193518,3.05404
1068,107.0,9.0,1.477356,2.36653
1069,107.0,10.0,1.749324,3.181671
1070,108.0,1.0,-0.2119814,-1.666841
1071,108.0,2.0,-0.3043244,-3.054193
1072,108.0,3.0,-0.695592,-2.988183
1073,108.0,4.0,0.4245084,-0.1200044
1074,108.0,5.0,0.3031314,-0.2345145
1075,108.0,6.0,-1.672249,-3.897476
1076,108.0,7.0,1.019048,0.0358505
1077,108.0,8.0,-0.4983453,-0.0931661
1078,108.0,9.0,0.7222788,1.283888
1079,108.0,10.0,-0.7430365,-1.72292
1080,109.0,1.0,0.5269582,-1.876588
1081,109.0,2.0,-0.2942517,1.061157
1082,109.0,3.0,1.260649,1.803303
1083,109.0,4.0,0.1170161,-0.9161218
1084,109.0,5.0,-1.431327,-3.264418
1085,109.0,6.0,-1.710629,-3.232257
1086,109.0,7.0,0.2631577,0.8800084
1087,109.0,8.0,0.4623963,-0.3746355
1088,109.0,9.0,0.0295791,0.5078085
1089,109.0,10.0,0.7788738,1.551043
1090,110.0,1.0,0.2946399,2.479715
1091,110.0,2.0,0.2595214,2.977597
1092,110.0,3.0,-0.5736612,1.704173
1093,110.0,4.0,0.1835434,3.867414
1094,110.0,5.0,-0.0237556,0.7681468
1095,110.0,6.0,0.6630996,0.5613937
1096,110.0,7.0,-0.8409108,3.52354
1097,110.0,8.0,-0.1552351,-0.472919
1098,110.0,9.0,0.6044915,0.5183871
1099,110.0,10.0,-0.7809685,0.2677606
1100,111.0,1.0,-1.532933,1.757141
1101,111.0,2.0,-1.279813,2.542971
1102,111.0,3.0,-0.5264512,1.206971
1103,111.0,4.0,-1.638465,1.460618
1104,111.0,5.0,-1.226385,1.901769
1105,111.0,6.0,-0.6994659,3.616364
1106,111.0,7.0,-0.2850284,1.397959
1107,111.0,8.0,-0.9615322,2.048981
1108,111.0,9.0,-0.8090673,1.631124
1109,111.0,10.0,-0.758942,1.80999
1110,112.0,1.0,1.142599,2.590217
1111,112.0,2.0,0.5199317,0.9012542
1112,112.0,3.0,0.1671776,-1.384863
1113,112.0,4.0,-0.2558758,-2.502313
1114,112.0,5.0,1.370843,3.455235
1115,112.0,6.0,1.432706,2.168218
1116,112.0,7.0,0.0478287,-1.01463
1117,112.0,8.0,1.777138,-0.3324981
1118,112.0,9.0,0.5305171,-0.5686251
1119,112.0,10.0,1.20891,-2.435307
1120,113.0,1.0,-0.3121598,-1.818837
1121,113.0,2.0,1.303828,-0.5285407
1122,113.0,3.0,-0.4248065,-7.170979
1123,113.0,4.0,2.158508,3.135753
1124,113.0,5.0,-0.21672,-2.695576
1125,113.0,6.0,0.2123556,-0.8669874
1126,113.0,7.0,1.753473,-1.866275
1127,113.0,8.0,1.301555,-1.463479
1128,113.0,9.0,0.0197642,-5.298079
1129,113.0,10.0,0.9646027,-1.643543
1130,114.0,1.0,-0.5405908,-0.5000682
1131,114.0,2.0,-1.547085,-0.6405376
1132,114.0,3.0,0.3640202,1.800588
1133,114.0,4.0,1.094777,0.7435986
1134,114.0,5.0,-0.1703027,0.8763703
1135,114.0,6.0,1.455668,1.378347
1136,114.0,7.0,-0.7272233,-1.435992
1137,114.0,8.0,1.194396,1.51213
1138,114.0,9.0,-0.7808616,-1.645977
1139,114.0,10.0,0.5322501,1.37332
1140,115.0,1.0,1.97693,-0.6823063
1141,115.0,2.0,1.745592,2.078362
1142,115.0,3.0,0.2409086,-2.854815
1143,115.0,4.0,0.2869095,-0.9275485
1144,115.0,5.0,2.636622,1.88622
1145,115.0,6.0,0.8873282,-2.273578
1146,115.0,7.0,1.227679,0.5559428
1147,115.0,8.0,0.1884174,-0.2892387
1148,115.0,9.0,1.867471,0.5786712
1149,115.0,10.0,2.333602,3.665067
1150,116.0,1.0,-0.2838019,0.5397308
1151,116.0,2.0,-0.0743282,0.03362
1152,116.0,3.0,-1.390081,-1.25984
1153,116.0,4.0,-0.7925932,0.651867
1154,116.0,5.0,-0.4653697,1.019436
1155,116.0,6.0,-1.737794,-2.05872
1156,116.0,7.0,-0.1542077,-0.8429675
1157,116.0,8.0,-0.1742824,1.889222
1158,116.0,9.0,-0.218655,0.393846
1159,116.0,10.0,0.2456035,2.077366
1160,117.0,1.0,-0.8520899,1.058148
1161,117.0,2.0,-0.5770284,1.787735
1162,117.0,3.0,-0.7568671,-0.834977
1163,117.0,4.0,0.1464327,-2.417961
1164,117.0,5.0,-0.3322017,-1.907948
1165,117.0,6.0,0.4868663,2.144097
1166,117.0,7.0,-1.063539,0.6907289
1167,117.0,8.0,-0.4787531,-0.5964946
1168,117.0,9.0,-0.3970969,0.2641942
1169,117.0,10.0,0.9385663,1.85771
1170,118.0,1.0,-0.9728964,-2.14444
1171,118.0,2.0,-1.526036,-4.672813
1172,118.0,3.0,-0.6930456,-1.524115
1173,118.0,4.0,-0.1408402,-1.905714
1174,118.0,5.0,-0.2694957,-3.529598
1175,118.0,6.0,-0.4137527,-2.309146
1176,118.0,7.0,-0.8092418,-1.716916
1177,118.0,8.0,-1.502103,-2.9842
1178,118.0,9.0,-0.6589891,-3.01728
1179,118.0,10.0,-1.06735,-2.348024
1180,119.0,1.0,1.195466,-3.292557
1181,119.0,2.0,1.885971,-1.199523
1182,119.0,3.0,0.4774106,-2.676813
1183,119.0,4.0,0.8775216,-2.975778
1184,119.0,5.0,1.12687,-0.664959
1185,119.0,6.0,1.322387,-0.9901112
1186,119.0,7.0,0.9471256,-1.757863
1187,119.0,8.0,0.6504224,-1.37303
1188,119.0,9.0,0.6395935,-3.285441
1189,119.0,10.0,0.2788958,-3.098464
1190,120.0,1.0,-1.505186,-0.6822897
1191,120.0,2.0,-0.1863681,-0.8140666
1192,120.0,3.0,-0.1696211,-1.998106
1193,120.0,4.0,-0.3226475,-0.8244213
1194,120.0,5.0,-0.568579,-1.075819
1195,120.0,6.0,-1.598264,-2.777033
1196,120.0,7.0,-1.058119,-4.563534
1197,120.0,8.0,-0.7734848,-2.518186
1198,120.0,9.0,-0.394709,0.9269257
1199,120.0,10.0,-0.9740321,-3.21834
1200,121.0,1.0,-0.4891163,-0.5992677
1201,121.0,2.0,0.1057358,-0.3556572
1202,121.0,3.0,0.8981277,2.899486
1203,121.0,4.0,-0.5074894,-2.993659
1204,121.0,5.0,-0.1182769,3.665098
1205,121.0,6.0,-1.046309,-0.3870076
1206,121.0,7.0,0.0576563,1.524976
1207,121.0,8.0,0.1695461,0.354616
1208,121.0,9.0,-0.9486295,2.9306
1209,121.0,10.0,-0.2887603,2.591684
1210,122.0,1.0,-0.1706829,-0.8137514
1211,122.0,2.0,-0.1512809,-0.4865153
1212,122.0,3.0,-1.866713,-2.345707
1213,122.0,4.0,0.2566354,0.8374416
1214,122.0,5.0,-0.7825446,1.330374
1215,122.0,6.0,-1.02989,0.6564873
1216,122.0,7.0,-0.6444219,-0.3626479
1217,122.0,8.0,-0.2783471,0.6864146
1218,122.0,9.0,-0.7015004,0.5802032
1219,122.0,10.0,-0.6379129,1.608424
1220,123.0,1.0,-2.318145,-3.890716
1221,123.0,2.0,-1.875275,-3.094651
1222,123.0,3.0,0.1264697,0.7230974
1223,123.0,4.0,-0.8920876,-4.149077
1224,123.0,5.0,-1.682701,-1.914709
1225,123.0,6.0,-1.743317,-2.600914
1226,123.0,7.0,-1.819896,-3.333781
1227,123.0,8.0,-2.960504,-2.589056
1228,123.0,9.0,-2.509812,-1.578856
1229,123.0,10.0,-3.222315,-4.181535
1230,124.0,1.0,1.340514,0.9054741
1231,124.0,2.0,-0.4462702,-0.9070659
1232,124.0,3.0,-0.3843558,0.4841001
1233,124.0,4.0,-0.6317815,-0.3784642
1234,124.0,5.0,0.3321961,-0.1564197
1235,124.0,6.0,0.511156,-0.6143296
1236,124.0,7.0,0.4042374,-1.746679
1237,124.0,8.0,0.360633,0.7452682
1238,124.0,9.0,1.109597,3.695779
1239,124.0,10.0,0.8513098,1.611356
1240,125.0,1.0,1.03682,3.06856
1241,125.0,2.0,-1.646388,3.689954
1242,125.0,3.0,-0.3264412,2.370048
1243,125.0,4.0,-1.875114,0.5472155
1244,125.0,5.0,-0.0959938,1.090865
1245,125.0,6.0,-0.4162325,2.723062
1246,125.0,7.0,-0.1119899,3.420455
1247,125.0,8.0,-0.4904234,4.488451
1248,125.0,9.0,-0.8705801,2.8891
1249,125.0,10.0,-0.5656731,1.742721
1250,126.0,1.0,0.1805784,-3.235839
1251,126.0,2.0,1.179855,2.45316
1252,126.0,3.0,0.8037672,1.416103
1253,126.0,4.0,1.080037,2.337693
1254,126.0,5.0,1.084708,-0.8897643
1255,126.0,6.0,1.823085,2.830274
1256,126.0,7.0,0.8762894,0.4271989
1257,126.0,8.0,0.9406815,0.5138517
1258,126.0,9.0,-0.2232153,-2.698347
1259,126.0,10.0,1.406596,0.6613618
1260,127.0,1.0,0.0165641,0.5003499
1261,127.0,2.0,2.179157,1.309202
1262,127.0,3.0,0.3198292,-0.6243532
1263,127.0,4.0,-0.3691842,-0.1071197
1264,127.0,5.0,1.715909,2.847828
1265,127.0,6.0,0.1733232,-1.884756
1266,127.0,7.0,0.6009777,0.8099669
1267,127.0,8.0,0.9436939,-0.2137216
