ID,Label
7719,error
7720,savory
7721,sweet
7722,sweet
7723,sweet
7724,error
7725,savory
7726,error
7727,sweet
7728,sour
7729,not mentioned
7730,sweet
7731,sweet
7732,sweet
7733,savory
7734,savory
7735,sweet
7736,error
7737,savory
7738,savory
7739,sweet
7740,sweet
7741,savory
7742,not mentioned
7743,sweet
7744,sweet
7745,sweet
7746,savory
7747,umami
7748,not mentioned
7749,savory
7750,sweet
7751,savory
7752,sweet
7753,sweet
7754,savory
7755,sweet
7756,sweet
7757,umami
7758,sweet
7759,sour
7760,sweet
7761,sour
7762,error
7763,umami
7764,sour
7765,sweet
7766,sweet
7767,sweet
7768,sweet
7769,sweet
7770,not mentioned
7771,sweet
7772,savory
7773,sweet
7774,error
7775,savory
7776,savory
7777,savory
7778,savory
7779,savory
7780,savory
7781,savory
7782,umami
7783,sweet
7784,sweet
7785,savory
7786,sweet
7787,savory
7788,umami
7789,sweet
7790,sweet
7791,error
7792,savory
7793,sweet
7794,savory
7795,savory
7796,savory
7797,umami
7798,sour
7799,savory
7800,sweet
7801,not mentioned
7802,umami
7803,savory
7804,savory
7805,savory
7806,savory
7807,savory
7808,savory
7809,savory
7810,error
7811,savory
7812,savory
7813,salty
7814,savory
7815,error
7816,savory
7817,savory
7818,sweet
7819,sour
7820,sweet
7821,sour
7822,sweet
7823,error
7824,error
7825,sweet
7826,sweet
7827,sweet
7828,savory
7829,sweet
7830,error
7831,sweet
7832,savory
7833,error
7834,sweet
7835,savory
7836,sweet
7837,sweet
7838,not mentioned
7839,not mentioned
7840,error
7841,sweet
7842,sweet
7843,sweet
7844,umami
7845,savory
7846,error
7847,not mentioned
7848,umami
7849,savory
7850,savory
7851,savory
7852,umami
7853,savory
7854,savory
7855,savory
7856,sweet
7857,sour
7858,savory
7859,umami
7860,bitter
7861,sweet
7862,sweet
7863,sour
7864,savory
7865,savory
7866,savory
7867,savory
7868,savory
7869,sweet
7870,savory
7871,savory
7872,error
7873,savory
7874,savory
7875,savory
7876,error
7877,sweet
7878,sweet
7879,savory
7880,not mentioned
7881,sweet
7882,savory
7883,sweet
7884,sweet
7885,error
7886,sweet
7887,sweet
7888,error
7889,savory
7890,error
7891,sweet
7892,savory
7893,sweet
7894,sweet
7895,savory
7896,sour
7897,error
7898,umami
7899,umami
7900,savory
7901,sweet
7902,error
7903,sweet
7904,umami
7905,sweet
7906,error
7907,error
7908,savory
7909,sweet
7910,not mentioned
7911,sweet
7912,sweet
7913,sweet
7914,error
7915,sweet
7916,sweet
7917,not mentioned
7918,error
7919,not mentioned
7920,bitter
7921,sweet
7922,sweet
7923,sweet
7924,sweet
7925,savory
7926,error
7927,sweet
7928,not mentioned
7929,salty
7930,savory
7931,not mentioned
7932,sweet
7933,savory
7934,umami
7935,sweet
7936,sweet
7937,savory
7938,sweet
7939,error
7940,savory
7941,savory
7942,savory
7943,savory
7944,umami
7945,savory
7946,sweet
7947,savory
7948,sweet
7949,savory
7950,bitter
7951,savory
7952,sweet
7953,savory
7954,savory
7955,sour
7956,sweet
7957,sweet
7958,umami
7959,savory
7960,error
7961,savory
7962,sweet
7963,error
7964,umami
7965,sweet
7966,sweet
7967,error
7968,savory
7969,sweet
7970,sweet
7971,sweet
7972,not mentioned
7973,umami
7974,not mentioned
7975,sweet
7976,umami
7977,savory
7978,sweet
7979,sweet
7980,sweet
7981,savory
7982,sweet
7983,sweet
7984,savory
7985,umami
7986,sweet
7987,umami
7988,error
7989,sweet
7990,bitter
7991,sweet
7992,error
7993,sweet
7994,sweet
7995,sweet
7996,error
7997,savory
7998,sweet
7999,sweet
8000,not mentioned
8001,savory
8002,savory
8003,sweet
8004,sour
8005,sweet
8006,not mentioned
8007,sweet
8008,sweet
8009,sweet
8010,sweet
8011,sweet
8012,sweet
8013,savory
8014,umami
8015,sweet
8016,error
8017,umami
8018,sweet
8019,sweet
8020,sweet
8021,sweet
8022,umami
8023,sweet
8024,umami
8025,sour
8026,error
8027,bitter
8028,savory
8029,sour
8030,error
8031,savory
8032,savory
8033,savory
8034,not mentioned
8035,savory
8036,savory
8037,savory
8038,savory
8039,sour
8040,sweet
8041,sweet
8042,sweet
8043,sweet
8044,sweet
8045,savory
8046,sweet
8047,sweet
8048,savory
8049,umami
8050,savory
8051,savory
8052,not mentioned
8053,not mentioned
8054,savory
8055,sweet
8056,sweet
8057,sweet
8058,sweet
8059,sweet
8060,sweet
8061,savory
8062,sweet
8063,umami
8064,sweet
8065,sweet
8066,sweet
8067,sweet
8068,savory
8069,sweet
8070,umami
8071,sweet
8072,sour
8073,sweet
8074,savory
8075,savory
8076,savory
8077,error
8078,sweet
8079,sour
8080,not mentioned
8081,savory
8082,savory
8083,sweet
8084,savory
8085,savory
8086,sweet
8087,savory
8088,savory
8089,sweet
8090,sweet
8091,error
8092,savory
8093,umami
8094,sweet
8095,savory
8096,savory
8097,umami
8098,savory
8099,umami
8100,error
8101,savory
8102,sweet
8103,savory
8104,sweet
8105,sweet
8106,error
8107,sweet
8108,sweet
8109,umami
8110,sweet
8111,sweet
8112,savory
8113,savory
8114,sweet
8115,sweet
8116,sweet
8117,error
8118,sweet
8119,sweet
8120,savory
8121,sweet
8122,sour
8123,sour
8124,sweet
8125,sour
8126,savory
8127,savory
8128,sweet
8129,sweet
8130,sour
8131,error
8132,sweet
8133,savory
8134,savory
8135,not mentioned
8136,error
8137,sweet
8138,umami
8139,umami
8140,bitter
8141,salty
8142,umami
8143,sweet
8144,sweet
8145,not mentioned
8146,sweet
8147,not mentioned
8148,error
8149,bitter
8150,umami
8151,error
8152,umami
8153,error
8154,sweet
8155,umami
8156,not mentioned
8157,umami
8158,sweet
8159,sour
8160,umami
8161,umami
8162,sweet
8163,not mentioned
8164,sweet
8165,error
8166,not mentioned
8167,sweet
8168,sweet
8169,bitter
8170,sweet
8171,sweet
8172,sweet
8173,sour
8174,sweet
8175,sweet
8176,savory
8177,sour
8178,sweet
8179,error
8180,sour
8181,not mentioned
8182,error
8183,savory
8184,savory
8185,umami
8186,sweet
8187,umami
8188,sweet
8189,savory
8190,umami
8191,savory
8192,umami
8193,savory
8194,umami
8195,sweet
8196,sweet
8197,umami
8198,savory
8199,savory
8200,sweet
8201,savory
8202,sweet
8203,sweet
8204,error
8205,sour
8206,error
8207,sweet
8208,sour
8209,error
8210,sweet
8211,savory
8212,sour
8213,sweet
8214,sweet
8215,bitter
8216,error
8217,sweet
8218,savory
8219,savory
8220,sweet
8221,sweet
8222,savory
8223,sweet
8224,sweet
8225,sweet
8226,sour
8227,bitter
8228,error
8229,sweet
8230,sweet
8231,sweet
8232,sweet
8233,savory
8234,sweet
8235,savory
8236,sweet
8237,sweet
8238,umami
8239,savory
8240,savory
8241,savory
8242,error
8243,umami
8244,savory
8245,savory
8246,savory
8247,savory
8248,savory
8249,salty
8250,savory
8251,savory
8252,salty
8253,savory
8254,error
8255,savory
8256,savory
8257,salty
8258,savory
8259,error
8260,savory
8261,sweet
8262,sweet
8263,sour
8264,savory
8265,savory
8266,error
8267,not mentioned
8268,savory
8269,savory
8270,savory
8271,savory
8272,savory
8273,umami
8274,savory
8275,sour
8276,savory
8277,sweet
8278,savory
8279,sweet
8280,sweet
8281,savory
8282,not mentioned
8283,savory
8284,bitter
8285,bitter
8286,sweet
8287,sweet
8288,savory
8289,error
8290,sour
8291,sweet
8292,sweet
8293,bitter
8294,bitter
8295,sweet
8296,sweet
8297,sweet
8298,sweet
8299,sour
8300,error
8301,error
8302,error
8303,savory
8304,error
8305,bitter
8306,error
8307,sweet
8308,error
8309,error
8310,sweet
8311,error
8312,sweet
8313,sweet
8314,not mentioned
8315,not mentioned
8316,error
8317,sweet
8318,bitter
8319,not mentioned
8320,bitter
8321,sour
8322,sweet
8323,error
8324,bitter
8325,not mentioned
8326,sweet
8327,sweet
8328,sour
8329,error
8330,sweet
8331,sweet
8332,umami
8333,sweet
8334,umami
8335,error
8336,sour
8337,bitter
8338,savory
8339,sweet
8340,umami
8341,sweet
8342,error
8343,savory
8344,sweet
8345,savory
8346,not mentioned
8347,sweet
8348,not mentioned
8349,error
8350,umami
8351,sweet
8352,sweet
8353,sweet
8354,umami
8355,not mentioned
8356,bitter
8357,savory
8358,sweet
8359,sweet
8360,umami
8361,sweet
8362,sweet
8363,sweet
8364,sweet
8365,sweet
8366,error
8367,sweet
8368,sweet
8369,sweet
8370,sweet
8371,error
8372,error
8373,sweet
8374,error
8375,sweet
8376,not mentioned
8377,sweet
8378,sweet
8379,sweet
8380,bitter
8381,sweet
8382,sweet
8383,sweet
8384,savory
8385,sweet
8386,sweet
8387,sweet
8388,error
8389,sweet
8390,sweet
8391,error
8392,sweet
8393,error
8394,savory
8395,sweet
8396,sweet
8397,sweet
8398,sweet
8399,sweet
8400,error
8401,sweet
8402,error
8403,sweet
8404,sweet
8405,sweet
8406,sweet
8407,error
8408,error
8409,not mentioned
8410,not mentioned
8411,sweet
8412,sweet
8413,sweet
8414,sweet
8415,sour
8416,sweet
8417,not mentioned
8418,sweet
8419,sweet
8420,savory
8421,sweet
8422,sweet
8423,not mentioned
8424,sweet
8425,savory
8426,error
8427,sweet
8428,sweet
8429,sweet
8430,umami
8431,sweet
8432,umami
8433,sweet
8434,sweet
8435,umami
8436,sweet
8437,savory
8438,error
8439,sweet
8440,sweet
8441,savory
8442,sweet
8443,sweet
8444,error
8445,sweet
8446,sweet
8447,sweet
8448,error
8449,sweet
8450,not mentioned
8451,sweet
8452,sweet
8453,savory
8454,not mentioned
8455,sweet
8456,sweet
8457,error
8458,sweet
8459,sweet
8460,error
8461,sweet
8462,sweet
8463,not mentioned
8464,sweet
8465,error
8466,error
8467,sweet
8468,savory
8469,sweet
8470,error
8471,error
8472,umami
8473,umami
8474,sweet
8475,bitter
8476,savory
8477,sweet
8478,sweet
8479,error
8480,savory
8481,sweet
8482,bitter
8483,not mentioned
8484,sweet
8485,umami
8486,savory
8487,sweet
8488,sweet
8489,sweet
8490,sweet
8491,umami
8492,savory
8493,sweet
8494,savory
8495,error
8496,sweet
8497,sweet
8498,error
8499,error
8500,sweet
8501,sweet
8502,sweet
8503,error
8504,error
8505,sweet
8506,error
8507,sweet
8508,sweet
8509,savory
8510,sweet
8511,sweet
8512,error
8513,sweet
8514,sweet
8515,error
8516,umami
8517,sweet
8518,sweet
8519,sweet
8520,umami
8521,sweet
8522,not mentioned
8523,bitter
8524,umami
8525,bitter
8526,sweet
8527,error
8528,error
8529,error
8530,error
8531,sweet
8532,sweet
8533,sweet
8534,sour
8535,not mentioned
8536,sweet
8537,sweet
8538,error
8539,savory
8540,sweet
8541,bitter
8542,sweet
8543,sweet
8544,sweet
8545,error
8546,error
8547,sweet
8548,sweet
8549,umami
8550,sweet
8551,not mentioned
8552,sweet
8553,sweet
8554,umami
8555,umami
8556,sour
8557,error
8558,sweet
8559,sweet
8560,sweet
8561,error
8562,savory
8563,sweet
8564,savory
8565,error
8566,error
8567,sweet
8568,sweet
8569,bitter
8570,savory
8571,sweet
8572,savory
8573,bitter
8574,sweet
8575,savory
8576,sweet
8577,umami
8578,error
8579,sweet
8580,sweet
8581,sweet
8582,error
8583,not mentioned
8584,bitter
8585,umami
8586,error
8587,umami
8588,sweet
8589,sweet
8590,bitter
8591,bitter
8592,error
8593,sweet
8594,not mentioned
8595,error
8596,bitter
8597,error
8598,umami
8599,bitter
8600,sweet
8601,sweet
8602,error
8603,error
8604,not mentioned
8605,error
8606,error
8607,sweet
8608,bitter
8609,error
8610,error
8611,error
8612,error
8613,sweet
8614,sour
8615,sweet
8616,umami
8617,savory
8618,sweet
8619,savory
8620,sweet
8621,sweet
8622,not mentioned
8623,sweet
8624,umami
8625,bitter
8626,bitter
8627,umami
8628,savory
8629,sweet
8630,bitter
8631,umami
8632,sweet
8633,sweet
8634,not mentioned
8635,umami
8636,sweet
8637,error
8638,sweet
8639,umami
8640,sweet
8641,sweet
8642,sweet
8643,sweet
8644,not mentioned
8645,bitter
8646,not mentioned
8647,error
8648,sweet
8649,savory
8650,error
8651,not mentioned
8652,sweet
8653,not mentioned
8654,sour
8655,bitter
8656,sour
8657,bitter
8658,not mentioned
8659,sour
8660,bitter
8661,error
8662,sour
8663,not mentioned
8664,not mentioned
8665,sweet
8666,bitter
8667,error
8668,error
8669,sweet
8670,umami
8671,sour
8672,not mentioned
8673,bitter
8674,bitter
8675,not mentioned
8676,not mentioned
8677,bitter
8678,sweet
8679,sour
8680,savory
8681,error
8682,error
8683,umami
8684,umami
8685,error
8686,bitter
8687,umami
8688,sweet
8689,error
8690,sweet
8691,sweet
8692,sweet
8693,sour
8694,sweet
8695,sweet
8696,sweet
8697,sweet
8698,savory
8699,not mentioned
8700,sweet
8701,sweet
8702,umami
8703,savory
8704,savory
8705,savory
8706,sweet
8707,not mentioned
8708,savory
8709,sweet
8710,sweet
8711,error
8712,sweet
8713,savory
8714,error
8715,error
8716,umami
8717,umami
8718,sweet
8719,sweet
8720,savory
8721,umami
8722,umami
8723,not mentioned
8724,error
8725,sweet
8726,sweet
8727,error
8728,sweet
8729,sweet
8730,error
8731,sweet
8732,not mentioned
8733,bitter
8734,savory
8735,error
8736,not mentioned
8737,error
8738,sour
8739,sweet
8740,error
8741,savory
8742,savory
8743,savory
8744,error
8745,sweet
8746,savory
8747,umami
8748,savory
8749,umami
8750,sweet
8751,sweet
8752,savory
8753,sweet
8754,savory
8755,umami
8756,savory
8757,error
8758,not mentioned
8759,sweet
8760,sweet
8761,savory
8762,bitter
8763,sweet
8764,sweet
8765,sweet
8766,not mentioned
8767,sweet
8768,sweet
8769,umami
8770,umami
8771,sweet
8772,not mentioned
8773,savory
8774,sweet
8775,umami
8776,umami
8777,sweet
8778,bitter
8779,bitter
8780,sweet
8781,umami
8782,savory
8783,umami
8784,savory
8785,umami
8786,savory
8787,sweet
8788,sweet
8789,umami
8790,sweet
8791,error
8792,savory
8793,umami
8794,salty
8795,umami
8796,sweet
8797,umami
8798,error
8799,sweet
8800,sweet
8801,savory
8802,sour
8803,savory
8804,savory
8805,savory
8806,savory
8807,sweet
8808,savory
8809,sour
8810,not mentioned
8811,sweet
8812,sweet
8813,sweet
8814,umami
8815,sweet
8816,sweet
8817,savory
8818,sweet
8819,savory
8820,error
8821,savory
8822,sweet
8823,sweet
8824,savory
8825,error
8826,not mentioned
8827,sweet
8828,error
8829,sweet
8830,savory
8831,umami
8832,sweet
8833,sweet
8834,savory
8835,umami
8836,sweet
8837,savory
8838,sweet
8839,sweet
8840,sweet
8841,sweet
8842,sweet
8843,error
8844,not mentioned
8845,sweet
8846,sweet
8847,umami
8848,savory
8849,umami
8850,savory
8851,sweet
8852,savory
8853,umami
8854,umami
8855,sweet
8856,sweet
8857,sweet
8858,sweet
8859,savory
8860,savory
8861,savory
8862,umami
8863,savory
8864,savory
8865,savory
8866,error
8867,sweet
8868,sweet
8869,error
8870,savory
8871,savory
8872,umami
8873,sweet
8874,umami
8875,error
8876,umami
8877,sweet
8878,sweet
8879,sweet
8880,sweet
8881,error
8882,sweet
8883,umami
8884,savory
8885,error
8886,error
8887,sweet
8888,umami
8889,sweet
8890,savory
8891,sweet
8892,error
8893,sweet
8894,sweet
8895,sweet
8896,error
8897,not mentioned
8898,bitter
8899,sweet
8900,sweet
8901,not mentioned
8902,sweet
8903,sweet
8904,not mentioned
8905,umami
8906,sweet
8907,sweet
8908,savory
8909,savory
8910,umami
8911,sweet
8912,savory
8913,umami
8914,sweet
8915,savory
8916,savory
8917,sweet
8918,sweet
8919,umami
8920,umami
8921,not mentioned
8922,sweet
8923,sweet
8924,sweet
8925,sweet
8926,salty
8927,savory
8928,savory
8929,umami
8930,savory
8931,sour
8932,sour
8933,sweet
8934,savory
8935,error
8936,sweet
8937,sweet
8938,sweet
8939,sweet
8940,sweet
8941,umami
8942,umami
8943,sweet
8944,savory
8945,sweet
8946,sweet
8947,sweet
8948,savory
8949,sweet
8950,sweet
8951,savory
8952,sweet
8953,sweet
8954,sweet
8955,sweet
8956,savory
8957,sweet
8958,not mentioned
8959,savory
8960,sweet
8961,savory
8962,savory
8963,savory
8964,savory
8965,savory
8966,sweet
8967,savory
8968,sweet
8969,sweet
8970,savory
8971,savory
8972,savory
8973,sweet
8974,savory
8975,error
8976,sweet
8977,sweet
8978,error
8979,sweet
8980,sweet
8981,sweet
8982,sweet
8983,umami
8984,savory
8985,umami
8986,error
8987,savory
8988,sour
8989,savory
8990,not mentioned
8991,sweet
8992,umami
8993,sweet
8994,bitter
8995,error
8996,savory
8997,savory
8998,error
8999,sour
9000,bitter
9001,sweet
9002,sour
9003,error
9004,sweet
9005,sweet
9006,sweet
9007,sweet
9008,not mentioned
9009,error
9010,not mentioned
9011,error
9012,savory
9013,error
9014,bitter
9015,error
9016,sweet
9017,error
9018,sweet
9019,sweet
9020,sweet
9021,sweet
9022,sweet
9023,sweet
9024,not mentioned
9025,sweet
9026,sweet
9027,sweet
9028,not mentioned
9029,bitter
9030,sour
9031,sweet
9032,error
9033,savory
9034,sour
9035,error
9036,sweet
9037,sweet
9038,not mentioned
9039,sweet
9040,sweet
9041,umami
9042,sweet
9043,savory
9044,error
9045,error
9046,sour
9047,sweet
9048,sweet
9049,sour
9050,sweet
9051,not mentioned
9052,sweet
9053,sweet
9054,umami
9055,error
9056,sweet
9057,savory
9058,error
9059,sweet
9060,sweet
9061,umami
9062,error
9063,sour
9064,sweet
9065,bitter
9066,savory
9067,sweet
9068,sweet
9069,umami
9070,not mentioned
9071,error
9072,sweet
9073,sweet
9074,sweet
9075,umami
9076,umami
9077,sweet
9078,sweet
9079,sweet
9080,sweet
9081,error
9082,sweet
9083,savory
9084,umami
9085,not mentioned
9086,umami
9087,sweet
9088,sweet
9089,error
9090,sweet
9091,sweet
9092,sweet
9093,error
9094,not mentioned
9095,sweet
9096,error
9097,error
9098,not mentioned
9099,sweet
9100,sweet
9101,sweet
9102,umami
9103,savory
9104,umami
9105,error
9106,sweet
9107,error
9108,error
9109,error
9110,savory
9111,error
9112,sweet
9113,sweet
9114,error
9115,sweet
9116,error
9117,bitter
9118,not mentioned
9119,not mentioned
9120,umami
9121,sweet
9122,sweet
9123,sweet
9124,sweet
9125,sweet
9126,not mentioned
9127,sweet
9128,error
9129,savory
9130,sweet
9131,savory
9132,sweet
9133,sweet
9134,error
9135,umami
9136,sweet
9137,sweet
9138,sweet
9139,umami
9140,savory
9141,umami
9142,sweet
9143,sweet
9144,umami
9145,sweet
9146,sweet
9147,sweet
9148,sweet
9149,savory
9150,savory
9151,sweet
9152,sweet
9153,error
9154,error
9155,umami
9156,sour
9157,error
9158,savory
9159,not mentioned
9160,sweet
9161,sweet
9162,umami
9163,not mentioned
9164,sweet
9165,sweet
9166,sweet
9167,sweet
9168,sweet
9169,error
9170,sweet
9171,sweet
9172,not mentioned
9173,sweet
9174,error
9175,umami
9176,umami
9177,error
9178,sweet
9179,sweet
9180,error
9181,error
9182,umami
9183,error
9184,bitter
9185,savory
9186,sweet
9187,sweet
9188,error
9189,sweet
9190,sweet
9191,bitter
9192,not mentioned
9193,error
9194,umami
9195,umami
9196,error
9197,error
9198,error
9199,sweet
9200,umami
9201,sweet
9202,savory
9203,umami
9204,error
9205,sweet
9206,sweet
9207,error
9208,sweet
9209,sweet
9210,sweet
9211,sweet
9212,error
9213,error
9214,sweet
9215,error
9216,sweet
9217,sweet
9218,savory
9219,sweet
9220,savory
9221,error
9222,sweet
9223,sweet
9224,sweet
9225,umami
9226,umami
9227,savory
9228,sweet
9229,not mentioned
9230,sweet
9231,not mentioned
9232,error
9233,savory
9234,bitter
9235,sweet
9236,error
9237,error
9238,error
9239,error
9240,umami
9241,sweet
9242,savory
9243,sour
9244,not mentioned
9245,sweet
9246,sweet
9247,error
9248,savory
9249,sweet
9250,bitter
9251,sweet
9252,sweet
9253,sweet
9254,error
9255,savory
9256,sweet
9257,sweet
9258,sweet
9259,sweet
9260,not mentioned
9261,error
9262,sweet
9263,umami
9264,error
9265,sour
9266,sweet
9267,sweet
9268,sweet
9269,sweet
9270,error
9271,savory
9272,sweet
9273,sweet
9274,error
9275,sweet
9276,sweet
9277,error
9278,error
9279,sweet
9280,sweet
9281,savory
9282,sweet
9283,sweet
9284,sweet
9285,bitter
9286,umami
9287,error
9288,error
9289,error
9290,sweet
9291,error
9292,not mentioned
9293,bitter
9294,umami
9295,savory
9296,sweet
9297,sweet
9298,sweet
9299,bitter
9300,bitter
9301,error
9302,sweet
9303,not mentioned
9304,error
9305,bitter
9306,error
9307,sweet
9308,bitter
9309,savory
9310,sweet
9311,sweet
9312,sweet
9313,sour
9314,error
9315,error
9316,sweet
9317,bitter
9318,umami
9319,error
9320,sweet
9321,bitter
9322,sweet
9323,sour
9324,sweet
9325,umami
9326,savory
9327,sweet
9328,savory
9329,savory
9330,sweet
9331,savory
9332,sweet
9333,umami
9334,sweet
9335,bitter
9336,umami
9337,sweet
9338,not mentioned
9339,sour
9340,umami
9341,sweet
9342,error
9343,sweet
9344,umami
9345,sweet
9346,error
9347,sweet
9348,error
9349,sweet
9350,sweet
9351,sweet
9352,sweet
9353,not mentioned
9354,bitter
9355,sweet
9356,error
9357,sweet
9358,savory
9359,error
9360,not mentioned
9361,sweet
9362,not mentioned
9363,sour
9364,sweet
9365,sour
9366,bitter
9367,not mentioned
9368,sweet
9369,bitter
9370,error
9371,sour
9372,not mentioned
9373,not mentioned
9374,sweet
9375,bitter
9376,error
9377,umami
9378,sweet
9379,umami
9380,sweet
9381,not mentioned
9382,bitter
9383,bitter
9384,bitter
9385,not mentioned
9386,bitter
9387,sweet
9388,error
9389,sweet
9390,error
9391,sweet
9392,sweet
9393,umami
9394,sweet
9395,bitter
9396,umami
9397,sweet
9398,error
9399,sweet
9400,sweet
9401,sweet
9402,sour
9403,sweet
9404,umami
9405,sweet
9406,sweet
9407,savory
9408,sweet
9409,error
9410,savory
9411,savory
9412,bitter
9413,sweet
9414,savory
9415,sweet
9416,not mentioned
9417,savory
9418,sweet
9419,sweet
9420,savory
9421,sweet
9422,savory
9423,error
9424,error
9425,umami
9426,umami
9427,sweet
9428,sweet
9429,sweet
9430,error
9431,umami
9432,not mentioned
9433,sweet
9434,sweet
9435,sweet
9436,error
9437,sweet
9438,sweet
9439,error
9440,sweet
9441,error
9442,bitter
9443,savory
9444,error
9445,not mentioned
9446,sweet
9447,error
9448,sweet
9449,sweet
9450,sweet
9451,sour
9452,not mentioned
9453,umami
9454,savory
9455,savory
9456,bitter
9457,sweet
9458,error
9459,not mentioned
9460,sweet
9461,savory
9462,sweet
9463,sweet
9464,error
9465,sour
9466,error
9467,bitter
9468,savory
9469,sweet
9470,sweet
9471,sweet
9472,umami
9473,sour
9474,sweet
9475,sweet
9476,not mentioned
9477,sweet
9478,sweet
9479,umami
9480,error
9481,savory
9482,sweet
9483,umami
9484,umami
9485,sweet
9486,savory
9487,savory
9488,sweet
9489,sweet
9490,sweet
9491,sweet
9492,sweet
9493,sweet
9494,bitter
9495,sweet
9496,sour
9497,savory
9498,not mentioned
9499,sweet
9500,error
9501,sweet
9502,error
9503,sweet
9504,error
9505,savory
9506,not mentioned
9507,sweet
9508,sweet
9509,sweet
9510,sweet
9511,umami
9512,savory
9513,sweet
9514,error
9515,savory
9516,not mentioned
9517,not mentioned
9518,sour
9519,sweet
9520,savory
9521,bitter
9522,not mentioned
9523,savory
9524,savory
9525,not mentioned
9526,savory
9527,umami
9528,sweet
9529,sweet
9530,umami
9531,error
9532,error
9533,sweet
9534,umami
9535,sweet
9536,bitter
9537,error
9538,sweet
9539,sour
9540,savory
9541,salty
9542,sweet
9543,sweet
9544,sweet
9545,savory
9546,savory
9547,sweet
9548,sweet
9549,error
9550,sweet
9551,sour
9552,savory
9553,sweet
9554,error
9555,sour
9556,sweet
9557,sweet
9558,sweet
9559,sour
9560,sweet
9561,sweet
9562,error
9563,sweet
9564,sour
9565,sweet
9566,sweet
9567,not mentioned
9568,sweet
9569,error
9570,sweet
9571,error
9572,sweet
9573,error
9574,sour
9575,savory
9576,salty
9577,sweet
9578,bitter
9579,sweet
9580,sweet
9581,sweet
9582,sweet
9583,sweet
9584,sweet
9585,sweet
9586,savory
9587,sweet
9588,umami
9589,sweet
9590,error
9591,sweet
9592,sweet
9593,sweet
9594,sour
9595,sour
9596,savory
9597,sweet
9598,sweet
9599,sweet
9600,error
9601,sweet
9602,sweet
9603,sweet
9604,sweet
9605,sweet
9606,sweet
9607,sour
9608,sour
9609,sour
9610,sweet
9611,error
9612,savory
9613,sweet
9614,not mentioned
9615,umami
9616,sweet
9617,not mentioned
9618,not mentioned
9619,not mentioned
9620,error
9621,umami
9622,savory
9623,not mentioned
9624,error
9625,savory
9626,error
9627,sweet
9628,savory
9629,sweet
9630,savory
9631,savory
9632,sweet
9633,not mentioned
9634,sweet
9635,sweet
9636,sweet
9637,sweet
9638,sweet
9639,sweet
9640,umami
9641,not mentioned
9642,not mentioned
9643,sweet
9644,not mentioned
9645,not mentioned
9646,bitter
9647,umami
9648,bitter
9649,sweet
9650,not mentioned
9651,sweet
9652,sweet
9653,sweet
9654,sweet
9655,sweet
9656,sweet
9657,sour
9658,sweet
9659,sour
9660,sweet
9661,sweet
9662,sweet
9663,sweet
9664,sweet
9665,sweet
9666,sour
9667,sour
9668,sour
9669,sweet
9670,savory
9671,error
9672,sweet
9673,error
9674,sour
9675,sweet
9676,umami
9677,sour
9678,sour
9679,sweet
9680,sweet
9681,sweet
9682,sweet
9683,savory
9684,error
9685,sweet
9686,sweet
9687,sweet
9688,sweet
9689,sweet
9690,sweet
9691,sour
9692,sweet
9693,sweet
9694,sweet
9695,sweet
9696,not mentioned
9697,not mentioned
9698,sour
9699,sweet
9700,sweet
9701,sour
9702,sour
9703,sweet
9704,not mentioned
9705,sweet
9706,sweet
9707,sweet
9708,sweet
9709,sweet
9710,sweet
9711,sour
9712,savory
9713,sweet
9714,sweet
9715,sweet
9716,sweet
9717,sweet
9718,sweet
9719,sweet
9720,sweet
9721,sweet
9722,not mentioned
9723,sweet
9724,sweet
9725,sour
9726,sweet
9727,savory
9728,umami
9729,bitter
9730,sweet
9731,not mentioned
9732,error
9733,not mentioned
9734,sweet
9735,not mentioned
9736,sweet
9737,sweet
9738,sweet
9739,sweet
9740,sour
9741,sweet
9742,sweet
9743,sweet
9744,sweet
9745,bitter
9746,sweet
9747,sweet
9748,sweet
9749,error
9750,sweet
9751,sweet
9752,sweet
9753,umami
9754,sweet
9755,error
9756,error
9757,error
9758,sweet
9759,sweet
9760,sweet
9761,sweet
9762,sweet
9763,sweet
9764,sweet
9765,sweet
9766,sweet
9767,sweet
9768,sweet
9769,sweet
9770,sweet
9771,sweet
9772,sweet
9773,sweet
9774,sweet
9775,error
9776,sweet
9777,error
9778,sweet
9779,sweet
9780,sweet
9781,sweet
9782,sweet
9783,error
9784,sweet
9785,sweet
9786,sweet
9787,sweet
9788,sweet
9789,sweet
9790,sweet
9791,error
9792,sweet
9793,sweet
9794,sweet
9795,sweet
9796,error
9797,sweet
9798,sweet
9799,umami
9800,sweet
9801,error
9802,sweet
9803,sweet
9804,sweet
9805,error
9806,sweet
9807,sweet
9808,sweet
9809,sweet
9810,not mentioned
9811,sour
9812,error
9813,bitter
9814,error
9815,not mentioned
9816,sweet
9817,sour
9818,sweet
9819,sour
9820,sweet
9821,sweet
9822,error
9823,sweet
9824,error
9825,error
9826,error
9827,sweet
9828,sweet
9829,savory
9830,sweet
9831,error
9832,error
9833,savory
9834,error
9835,sweet
9836,sweet
9837,sweet
9838,sweet
9839,sweet
9840,savory
9841,sweet
9842,sweet
9843,sweet
9844,not mentioned
9845,sweet
9846,error
9847,savory
9848,error
9849,not mentioned
9850,error
9851,bitter
9852,error
9853,savory
9854,sweet
9855,sweet
9856,sweet
9857,sweet
